state_id,hmm_confidence,atr_normalized,target_long_win,target_short_win
1,1.0,0.001406258566827064,1,0
1,0.5274915168330727,0.0014666602285810426,1,0
1,0.9998272036289767,0.0015260829609151213,1,0
0,0.8912019140742599,0.0015361514002160384,1,0
0,0.8414178733272574,0.0015212839419978894,1,0
2,0.9995314712129387,0.0014885916373949821,1,0
2,0.9999864711104448,0.0014832004596710478,1,0
2,0.9998076656897344,0.0014702877980694127,1,0
2,0.9999699360595528,0.001427985417517077,0,0
2,0.9999833892231338,0.0014785829360668124,1,0
2,0.9999922655869224,0.0014126049170482093,1,0
2,0.9999863283098953,0.0013966874935103536,1,0
2,0.9999987957733513,0.0014239918934148056,1,0
2,0.9999983308366898,0.0014817251055657518,1,0
2,0.9999765610009792,0.0013782225192872405,1,0
2,0.9999953519235326,0.0014361088047043875,1,0
2,0.9999979375837378,0.0014548087060228885,1,0
2,0.999998590619809,0.0014983124215553927,1,0
2,0.9999816944057079,0.0014983922648029585,1,0
2,0.9999836743668548,0.0015071626558694669,1,0
2,0.9999742110200106,0.0014729634199864238,1,0
2,0.999984314349843,0.001397619066965438,1,0
2,0.9999476520902594,0.0013388060402411512,1,0
2,0.9973770395125432,0.0012381553312158704,1,0
0,0.9962255977245758,0.0012211119118438888,1,0
0,0.9972766771576285,0.0011957633992834163,1,0
1,0.9999999389883688,0.0012457510167794535,1,0
1,0.5643487153306298,0.0012140504836748063,1,0
0,0.9835893567998872,0.001121653288527044,1,0
2,0.9952623737411868,0.001010766660957886,1,0
2,0.9999490011731702,0.000934501797471296,1,0
2,0.9999978091533546,0.0009263537371220837,1,0
2,0.9999963193371948,0.0009433419230667645,1,0
2,0.9999238161398663,0.0010512421192821163,1,0
2,0.9999985046954218,0.0011021584485233836,1,0
2,0.9999895543223697,0.001101500826179283,1,0
2,0.9678225259892027,0.0012604701569528195,1,0
2,0.9999436022687189,0.001346581347462863,1,0
2,0.9997197448333438,0.0014982547942271884,1,0
2,0.9999698130340918,0.001617799487237119,0,0
2,0.9606901211594855,0.001709715709587977,0,1
2,0.9999906859190494,0.0017621985978641438,0,1
2,0.999996842255752,0.0017805100523845452,0,1
2,0.9980629955550486,0.0017900626101864567,0,1
1,1.0,0.002350183063115833,0,1
2,0.9974807348032999,0.0024113237606515165,0,1
2,0.999545542872678,0.0025077689713390986,0,1
2,0.9371737022347086,0.002491755626049856,0,1
1,0.9840212163086925,0.0024772863348683284,0,1
1,1.0,0.002543143518148675,0,1
1,0.9999986862084814,0.002391327904910664,0,1
1,0.9999989292533703,0.0023072461421868164,0,0
1,0.9997294794876584,0.0021628043695878824,0,0
2,0.9627050092464703,0.0021473205008338356,0,1
2,0.9999782586827359,0.001985816706043889,0,0
2,0.9999214993076474,0.0020903744497951637,0,1
2,0.9999873669601023,0.002195320987789067,0,0
2,0.999998784306456,0.0022451722661345633,0,1
2,0.9999991485214182,0.0017267835728190606,0,1
2,0.9999798875181893,0.0017455375195365391,0,1
2,0.9999991365897675,0.0016565151430399591,0,1
2,0.9999827710991563,0.0016580607975322625,0,0
2,0.999998357528496,0.0017164722443915482,0,0
2,0.9994392023005315,0.0018121882432491497,0,1
2,0.9999969533047106,0.0019142815876923827,0,0
2,0.9999926644164433,0.0019390675634818506,1,0
2,0.9999866809744395,0.0020437277268162937,1,0
2,0.9997593972114427,0.0021239721782784454,0,0
2,0.9999974868510182,0.0021650845662269298,1,0
2,0.9999971221027892,0.0019988824133037246,1,0
2,0.9999798769482546,0.0018780558025969676,1,0
2,0.9883716400153384,0.0019258287005222083,0,0
1,0.6972240539765,0.0019004841034134068,0,1
1,0.7422079856820681,0.001833834315353743,0,1
1,0.9997001529240845,0.0018575683042886036,0,1
1,0.996768169826834,0.0017957836342445326,0,1
0,0.9762544456343256,0.0017358499728753472,0,1
2,0.9994212742578409,0.0015841950207140464,0,1
2,0.9999937086192952,0.001490783909820773,0,1
2,0.999998265634216,0.001569881055700329,0,1
2,0.9999987331110627,0.001546365301038815,0,1
2,0.9999975000959563,0.0014382235725920122,0,1
2,0.9999975127215304,0.001422857162244934,0,1
2,0.9999966648521105,0.0014221416050193233,0,0
2,0.9999988804017349,0.001463255697026206,0,1
2,0.9999989790672525,0.0014637494919736826,0,1
2,0.9999658067515859,0.0014790236415470207,0,1
1,0.995419602577927,0.0017479830432465485,0,1
2,0.9996064114039802,0.0017626495857185423,0,1
2,0.9999936121025103,0.001777401451438665,0,1
2,0.9999965398315745,0.0017849633740149532,0,1
2,0.9999918582702251,0.0017687867015993178,0,1
2,0.9999752178051877,0.0018177921440021745,0,1
2,0.9999909935600901,0.0017137750426159406,0,1
2,0.9999927141745347,0.0017309132342031642,0,1
2,0.9991029803809753,0.0016632381957860222,0,1
1,1.0,0.0018220820470880327,0,1
1,0.999999998275598,0.0018922528431473452,0,1
1,0.9999998528374017,0.001925203279905064,0,1
0,0.7628698804790656,0.0018301808137669185,0,1
1,0.8068312952611187,0.0018119021231938692,0,1
2,0.9999299819076641,0.0015727427634343594,0,1
2,0.9999989041604387,0.0015475449458485688,0,1
2,0.9999815197950318,0.0015872922374148533,0,1
2,0.9999978177307804,0.0016131076444114106,0,1
2,0.9979916954401011,0.0018036232787644513,0,1
